provider,origin_platform,country_code,year,chart_name,artist,chart_appearances,unique_tracks,best_rank,mean_rank,top10_appearances,top50_appearances,streams_sum,stream_observations,artist_rank
MGD,SPOTIFY,AE,2022,Top 200,Taylor Swift,223,6,20,123.201794,0,20,422283,223,7
MGD,SPOTIFY,AE,2022,Top 200,Dua Lipa,222,4,22,96.310811,0,72,508477,222,8
MGD,SPOTIFY,AE,2022,Top 200,Adele,219,4,4,62.780822,68,98,802798,219,9
MGD,SPOTIFY,AE,2022,Top 200,Lil Nas X,216,3,2,22.074074,71,216,1043113,216,10
MGD,SPOTIFY,AE,2022,Top 200,Coldplay,216,12,9,118.486111,2,28,445367,216,11
MGD,SPOTIFY,AE,2022,Top 200,CKay,212,3,4,39.646226,67,144,852087,212,12
MGD,SPOTIFY,AE,2022,Top 200,Justin Bieber,206,5,6,77.786408,25,89,659040,206,13
MGD,SPOTIFY,AE,2022,Top 200,Ariana Grande,206,4,73,133.004854,0,0,354661,206,14
MGD,SPOTIFY,AE,2022,Top 200,Drake,200,4,44,129.135,0,3,358283,200,15
MGD,SPOTIFY,AE,2022,Top 200,BTS,196,3,58,104.984694,0,0,389478,196,16
MGD,SPOTIFY,AE,2022,Top 200,Billie Eilish,195,3,45,105.794872,0,4,382148,195,17
MGD,SPOTIFY,AE,2022,Top 200,Eminem,151,4,79,146.543046,0,0,249016,151,18
MGD,SPOTIFY,AE,2022,Top 200,Maroon 5,150,5,63,104.16,0,0,285616,150,19
MGD,SPOTIFY,AE,2022,Top 200,Post Malone,145,3,18,89.275862,0,68,360575,145,20
MGD,SPOTIFY,AE,2022,Top 200,Lewis Capaldi,144,2,50,96.479167,0,1,292232,144,21
MGD,SPOTIFY,AE,2022,Top 200,Imagine Dragons,142,3,2,78.978873,71,72,648531,142,22
MGD,SPOTIFY,AE,2022,Top 200,"Bruno Mars, Anderson .Paak, Silk Sonic",138,2,27,101.76087,0,6,281948,138,23
MGD,SPOTIFY,AE,2022,Top 200,Harry Styles,126,2,52,117.97619,0,0,235542,126,24
MGD,SPOTIFY,AE,2022,Top 200,Tate McRae,119,3,31,99.781513,0,13,243195,119,25
MGD,SPOTIFY,AR,2018,Top 200,Paulo Londra,1663,13,1,84.6362,198,602,104153731,1663,1
MGD,SPOTIFY,AR,2018,Top 200,Ozuna,1499,10,5,73.362909,61,672,83584167,1499,2
MGD,SPOTIFY,AR,2018,Top 200,Maluma,1495,12,8,89.537793,29,510,68309967,1495,3
MGD,SPOTIFY,AR,2018,Top 200,Ed Sheeran,1417,6,34,116.666196,0,49,37753994,1417,4
MGD,SPOTIFY,AR,2018,Top 200,Duki,1002,12,4,80.811377,75,384,54573767,1002,5
MGD,SPOTIFY,AR,2018,Top 200,Callejeros,1001,7,82,147.444555,0,0,20369608,1001,6
MGD,SPOTIFY,AR,2018,Top 200,Bad Bunny,965,18,1,77.123316,151,400,65417249,965,7
MGD,SPOTIFY,AR,2018,Top 200,Manuel Turizo,941,5,22,104.314559,0,186,33875294,941,8
MGD,SPOTIFY,AR,2018,Top 200,Sebastian Yatra,921,9,15,113.659066,0,159,28686948,921,9
MGD,SPOTIFY,AR,2018,Top 200,Piso 21,902,7,3,81.764967,128,273,50383820,902,10
MGD,SPOTIFY,AR,2018,Top 200,Luis Miguel,809,14,38,121.312732,0,44,21432895,809,11
MGD,SPOTIFY,AR,2018,Top 200,Danny Ocean,782,3,10,78.034527,1,281,37089293,782,12
MGD,SPOTIFY,AR,2018,Top 200,KHEA,780,7,7,63.282051,19,389,44826878,780,13
MGD,SPOTIFY,AR,2018,Top 200,Dua Lipa,735,4,39,102.235374,0,21,21543294,735,14
MGD,SPOTIFY,AR,2018,Top 200,Zion & Lennox,684,3,11,84.555556,0,222,30223758,684,15
MGD,SPOTIFY,AR,2018,Top 200,LIT killah,670,9,7,64.677612,24,361,35842737,670,16
MGD,SPOTIFY,AR,2018,Top 200,CNCO,634,9,22,117.364353,0,127,20701167,634,17
MGD,SPOTIFY,AR,2018,Top 200,Gustavo Cerati,625,5,66,142.8752,0,0,12876150,625,18
MGD,SPOTIFY,AR,2018,Top 200,Imagine Dragons,597,15,72,140.015075,0,0,12450296,597,19
MGD,SPOTIFY,AR,2018,Top 200,Seven Kayne,585,4,26,92.993162,0,134,20901882,585,20
MGD,SPOTIFY,AR,2018,Top 200,Soda Stereo,568,6,43,160.369718,0,1,10513192,568,21
MGD,SPOTIFY,AR,2018,Top 200,Ulises Bueno,536,8,33,121.285448,0,1,13391041,536,22
MGD,SPOTIFY,AR,2018,Top 200,J Balvin,531,8,9,74.370998,4,253,27425895,531,23
MGD,SPOTIFY,AR,2018,Top 200,"Nicky Jam, J Balvin",491,2,1,42.356415,136,322,46150112,491,24
MGD,SPOTIFY,AR,2018,Top 200,Queen,489,13,18,106.707566,0,78,16195272,489,25
MGD,SPOTIFY,AR,2019,Top 200,Paulo Londra,3005,25,1,72.779368,305,1276,224215917,3005,1
MGD,SPOTIFY,AR,2019,Top 200,Ed Sheeran,1396,22,5,121.103152,10,168,50888407,1396,2
MGD,SPOTIFY,AR,2019,Top 200,WOS,1321,13,1,89.003785,104,395,91557486,1321,3
MGD,SPOTIFY,AR,2019,Top 200,Bad Bunny,1183,10,3,89.105664,76,352,63281876,1183,4
MGD,SPOTIFY,AR,2019,Top 200,Billie Eilish,1133,19,19,112.729921,0,143,41196001,1133,5
MGD,SPOTIFY,AR,2019,Top 200,Queen,960,9,48,129.417708,0,9,27185242,960,6
MGD,SPOTIFY,AR,2019,Top 200,Maluma,916,10,6,69.458515,57,479,70109108,916,7
MGD,SPOTIFY,AR,2019,Top 200,Duki,830,15,1,74.775904,192,417,78161246,830,8
MGD,SPOTIFY,AR,2019,Top 200,Ozuna,786,13,7,88.097964,44,236,43939558,786,9
MGD,SPOTIFY,AR,2019,Top 200,Callejeros,766,3,95,155.740209,0,0,19558815,766,10
MGD,SPOTIFY,AR,2019,Top 200,Ariana Grande,749,19,13,95.130841,0,250,33918958,749,11
MGD,SPOTIFY,AR,2019,Top 200,"Damas Gratis, Viru Kumbieron",700,2,3,84.342857,2,200,35880087,700,12
MGD,SPOTIFY,AR,2019,Top 200,Sebastian Yatra,644,8,9,100.576087,1,187,31670162,644,13
MGD,SPOTIFY,AR,2019,Top 200,Gustavo Cerati,639,5,78,146.361502,0,0,17411624,639,14
MGD,SPOTIFY,AR,2019,Top 200,DJ Alex,614,15,2,115.20684,19,33,26935644,614,15
MGD,SPOTIFY,AR,2019,Top 200,Abel Pintos,612,3,54,148.795752,0,0,16431107,612,16
MGD,SPOTIFY,AR,2019,Top 200,LIT killah,559,4,19,81.22898,0,193,25287200,559,17
MGD,SPOTIFY,AR,2019,Top 200,Nicki Nicole,491,16,13,80.556008,0,158,32028635,491,18
MGD,SPOTIFY,AR,2019,Top 200,Ciro y los Persas,454,2,92,150.132159,0,0,12991257,454,19
MGD,SPOTIFY,AR,2019,Top 200,"TINI, Sebastian Yatra",446,2,1,88.656951,22,140,25652297,446,20
MGD,SPOTIFY,AR,2019,Top 200,Piso 21,439,2,18,96.3918,0,143,21323919,439,21
MGD,SPOTIFY,AR,2019,Top 200,Rombai,425,3,7,96.910588,30,182,25353377,425,22
MGD,SPOTIFY,AR,2019,Top 200,"J Balvin, Bad Bunny",408,6,5,36.102941,43,300,45693003,408,23
MGD,SPOTIFY,AR,2019,Top 200,Manuel Turizo,406,7,37,114.369458,0,85,13754075,406,24
MGD,SPOTIFY,AR,2019,Top 200,Intoxicados,406,2,80,136.635468,0,0,11227485,406,25
MGD,SPOTIFY,AR,2020,Top 200,J Balvin,1513,11,4,64.460013,140,814,114299123,1513,1
MGD,SPOTIFY,AR,2020,Top 200,Bad Bunny,1449,28,2,78.42098,185,587,100438316,1449,2
MGD,SPOTIFY,AR,2020,Top 200,WOS,1132,11,14,110.85159,0,129,46526258,1132,3
MGD,SPOTIFY,AR,2020,Top 200,Fer Palacio,1103,17,37,132.833182,0,16,40365045,1103,4
MGD,SPOTIFY,AR,2020,Top 200,Camilo,1077,11,1,64.220056,192,551,102152375,1077,5
MGD,SPOTIFY,AR,2020,Top 200,Maluma,917,10,1,104.611778,135,166,83412737,917,6
MGD,SPOTIFY,AR,2020,Top 200,Dua Lipa,881,17,10,85.496027,1,291,47619431,881,7
MGD,SPOTIFY,AR,2020,Top 200,Harry Styles,847,6,16,100.792208,0,199,42917182,847,8
MGD,SPOTIFY,AR,2020,Top 200,Maria Becerra,836,8,17,89.552632,0,244,44157209,836,9
MGD,SPOTIFY,AR,2020,Top 200,Ciro y los Persas,733,3,68,115.035471,0,0,26339059,733,10
MGD,SPOTIFY,AR,2020,Top 200,Nicki Nicole,726,7,1,90.22314,63,188,46631139,726,11
MGD,SPOTIFY,AR,2020,Top 200,Los Palmeras,584,5,9,138.787671,1,11,21204547,584,12
MGD,SPOTIFY,AR,2020,Top 200,Myke Towers,580,5,5,94.136207,49,181,34677743,580,13
MGD,SPOTIFY,AR,2020,Top 200,Paulo Londra,565,4,44,133.615929,0,9,19333634,565,14
MGD,SPOTIFY,AR,2020,Top 200,Ke Personajes,533,3,18,80.266417,0,180,31345027,533,15
MGD,SPOTIFY,AR,2020,Top 200,Rauw Alejandro,532,6,2,35.338346,216,415,76521526,532,16
MGD,SPOTIFY,AR,2020,Top 200,KHEA,526,6,2,67.536122,47,302,48425819,526,17
MGD,SPOTIFY,AR,2020,Top 200,"Rauw Alejandro, Farruko",525,2,4,78.19619,61,184,38389277,525,18
MGD,SPOTIFY,AR,2020,Top 200,DJ Alex,518,14,54,127.837838,0,0,19363408,518,19
MGD,SPOTIFY,AR,2020,Top 200,Patricio Rey y sus Redonditos de Ricota,464,2,114,167.439655,0,0,13213580,464,20
MGD,SPOTIFY,AR,2020,Top 200,Anuel AA,456,6,11,85.97807,0,118,23990059,456,21
MGD,SPOTIFY,AR,2020,Top 200,Callejeros,446,3,115,161.035874,0,0,13025919,446,22
MGD,SPOTIFY,AR,2020,Top 200,Tainy,445,2,7,58.269663,32,224,38505332,445,23
MGD,SPOTIFY,AR,2020,Top 200,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",407,2,9,82.53317,15,106,24725992,407,24
MGD,SPOTIFY,AR,2020,Top 200,The Weeknd,395,6,14,56.516456,0,254,29376219,395,25
MGD,SPOTIFY,AR,2021,Top 200,Rauw Alejandro,1288,15,1,90.065217,125,460,128527408,1288,1
MGD,SPOTIFY,AR,2021,Top 200,Olivia Rodrigo,1223,14,13,99.315617,0,178,65687797,1223,2
MGD,SPOTIFY,AR,2021,Top 200,Dua Lipa,1211,7,39,119.278282,0,34,50082347,1211,3
MGD,SPOTIFY,AR,2021,Top 200,Camilo,1013,9,7,99.74926,29,181,63240650,1013,4
MGD,SPOTIFY,AR,2021,Top 200,The Weeknd,767,6,40,110.153846,0,44,35335982,767,5
MGD,SPOTIFY,AR,2021,Top 200,Harry Styles,726,6,43,122.949036,0,4,29088037,726,6
MGD,SPOTIFY,AR,2021,Top 200,Ciro y los Persas,713,4,68,123.085554,0,0,28250645,713,7
MGD,SPOTIFY,AR,2021,Top 200,La K'onga,694,8,5,85.740634,1,115,45674834,694,8
MGD,SPOTIFY,AR,2021,Top 200,Maria Becerra,690,13,1,55.384058,224,447,105912945,690,9
MGD,SPOTIFY,AR,2021,Top 200,Maluma,675,5,6,72.951111,12,265,58856683,675,10
MGD,SPOTIFY,AR,2021,Top 200,Soda Stereo,654,2,115,167.148318,0,0,20534595,654,11
MGD,SPOTIFY,AR,2021,Top 200,Doja Cat,628,6,37,116.434713,0,22,28339006,628,12
MGD,SPOTIFY,AR,2021,Top 200,KAROL G,603,5,1,82.31675,82,219,57931292,603,13
MGD,SPOTIFY,AR,2021,Top 200,Sech,601,6,8,83.936772,20,193,41844685,601,14
MGD,SPOTIFY,AR,2021,Top 200,Gustavo Cerati,590,5,84,158.061017,0,0,19044518,590,15
MGD,SPOTIFY,AR,2021,Top 200,Bad Bunny,587,7,3,72.086882,59,318,66829197,587,16
MGD,SPOTIFY,AR,2021,Top 200,Myke Towers,550,5,16,80.218182,0,215,41650476,550,17
MGD,SPOTIFY,AR,2021,Top 200,Fer Palacio,545,11,37,136.847706,0,3,21109491,545,18
MGD,SPOTIFY,AR,2021,Top 200,Boza,519,3,5,89.608863,90,182,48487880,519,19
MGD,SPOTIFY,AR,2021,Top 200,Justin Quiles,508,3,15,69.208661,0,228,44180929,508,20
MGD,SPOTIFY,AR,2021,Top 200,CNCO,479,3,36,98.496868,0,87,24599235,479,21
MGD,SPOTIFY,AR,2021,Top 200,Duki,473,15,12,75.602537,0,212,38863414,473,22
MGD,SPOTIFY,AR,2021,Top 200,Airbag,452,2,59,125.705752,0,0,17409516,452,23
MGD,SPOTIFY,AR,2021,Top 200,Justin Bieber,432,13,10,112.798611,3,102,23747690,432,24
MGD,SPOTIFY,AR,2021,Top 200,No Te Va Gustar,428,4,91,159.943925,0,0,14637732,428,25
MGD,SPOTIFY,AR,2022,Top 200,La K'onga,468,11,6,97.455128,7,140,39031436,468,1
MGD,SPOTIFY,AR,2022,Top 200,Maria Becerra,284,6,10,94.742958,3,86,21991390,284,2
MGD,SPOTIFY,AR,2022,Top 200,Bad Bunny,257,10,27,108.245136,0,71,16240488,257,3
MGD,SPOTIFY,AR,2022,Top 200,Duki,201,3,3,90.467662,44,71,22672698,201,4
MGD,SPOTIFY,AR,2022,Top 200,"Kaleb Di Masi, Omar Varela",175,3,5,65.154286,34,70,20482068,175,5
MGD,SPOTIFY,AR,2022,Top 200,Maluma,160,3,49,108.83125,0,3,8854296,160,6
MGD,SPOTIFY,AR,2022,Top 200,Ke Personajes,154,6,24,79.837662,0,58,12047410,154,7
MGD,SPOTIFY,AR,2022,Top 200,Rauw Alejandro,154,4,31,65.590909,0,59,12773077,154,8
MGD,SPOTIFY,AR,2022,Top 200,Trueno,144,2,5,32.875,27,113,22536174,144,9
MGD,SPOTIFY,AR,2022,Top 200,Ciro y los Persas,142,2,115,154.556338,0,0,5248999,142,10
MGD,SPOTIFY,AR,2022,Top 200,Natalie Perez,134,2,62,109.634328,0,0,6866988,134,11
MGD,SPOTIFY,AR,2022,Top 200,Dua Lipa,128,4,101,148.070312,0,0,4924931,128,12
MGD,SPOTIFY,AR,2022,Top 200,The Weeknd,127,3,104,165.897638,0,0,4522190,127,13
MGD,SPOTIFY,AR,2022,Top 200,No Te Va Gustar,126,3,105,148.722222,0,0,4798289,126,14
MGD,SPOTIFY,AR,2022,Top 200,Myke Towers,122,2,104,157.97541,0,0,4531419,122,15
MGD,SPOTIFY,AR,2022,Top 200,Salastkbron,119,3,2,28.386555,42,101,23248825,119,16
MGD,SPOTIFY,AR,2022,Top 200,"Kaleb Di Masi, Alan Gomez",105,2,33,109.980952,0,6,5518398,105,17
MGD,SPOTIFY,AR,2022,Top 200,Banda XXI,95,4,57,152.347368,0,0,3869259,95,18
MGD,SPOTIFY,AR,2022,Top 200,Soda Stereo,88,2,153,183.670455,0,0,2941236,88,19
MGD,SPOTIFY,AR,2022,Top 200,Sebastian Yatra,79,5,19,40.379747,0,72,10917712,79,20
MGD,SPOTIFY,AR,2022,Top 200,Paulo Londra,76,2,84,141.842105,0,0,2981586,76,21
MGD,SPOTIFY,AR,2022,Top 200,Tan Bionica,76,5,109,145.236842,0,0,2903157,76,22
MGD,SPOTIFY,AR,2022,Top 200,"Callejero Fino, El Pesa 9",75,2,61,100.253333,0,0,4019472,75,23
MGD,SPOTIFY,AR,2022,Top 200,Gustavo Cerati,75,2,133,161.906667,0,0,2695342,75,24
MGD,SPOTIFY,AR,2022,Top 200,KAROL G,73,2,74,117.561644,0,0,3432436,73,25
MGD,SPOTIFY,AT,2018,Top 200,RAF Camora,1621,10,1,86.793954,31,492,10044341,1621,1
MGD,SPOTIFY,AT,2018,Top 200,Capital Bra,1432,35,1,63.728352,273,758,15817232,1432,2
MGD,SPOTIFY,AT,2018,Top 200,Post Malone,1374,24,2,84.943959,131,399,9406152,1374,3
MGD,SPOTIFY,AT,2018,Top 200,XXXTENTACION,1261,41,1,100.11816,38,212,7502846,1261,4
MGD,SPOTIFY,AT,2018,Top 200,"Bonez MC, RAF Camora",1185,21,1,83.350211,242,491,12571665,1185,5
MGD,SPOTIFY,AT,2018,Top 200,Ed Sheeran,1132,20,10,116.363074,3,147,5043541,1132,6
MGD,SPOTIFY,AT,2018,Top 200,Imagine Dragons,1083,27,17,104.820868,0,212,5461690,1083,7
MGD,SPOTIFY,AT,2018,Top 200,Drake,938,34,1,83.508529,143,349,7594381,938,8
MGD,SPOTIFY,AT,2018,Top 200,Eminem,928,19,1,105.778017,86,205,5739915,928,9
MGD,SPOTIFY,AT,2018,Top 200,Avicii,770,20,3,110.25974,9,119,3610417,770,10
MGD,SPOTIFY,AT,2018,Top 200,Summer Cem,728,27,8,89.666209,24,204,4770907,728,11
MGD,SPOTIFY,AT,2018,Top 200,RIN,639,23,3,100.805947,45,162,4115648,639,12
MGD,SPOTIFY,AT,2018,Top 200,Ufo361,630,29,5,109.038095,8,118,3128850,630,13
MGD,SPOTIFY,AT,2018,Top 200,The Chainsmokers,601,23,1,104.377704,89,125,3811818,601,14
MGD,SPOTIFY,AT,2018,Top 200,Axwell /\ Ingrosso,576,4,10,89.786458,1,170,3231531,576,15
MGD,SPOTIFY,AT,2018,Top 200,Dua Lipa,565,4,4,93.292035,60,201,3655177,565,16
MGD,SPOTIFY,AT,2018,Top 200,Azet,553,13,7,99.667269,1,123,2883292,553,17
MGD,SPOTIFY,AT,2018,Top 200,Camila Cabello,551,11,3,91.827586,31,178,3302959,551,18
MGD,SPOTIFY,AT,2018,Top 200,Luciano,548,16,3,80.567518,38,168,4261110,548,19
MGD,SPOTIFY,AT,2018,Top 200,Ariana Grande,538,20,3,80.438662,29,221,4434145,538,20
MGD,SPOTIFY,AT,2018,Top 200,Bausa,531,12,1,83.020716,69,156,3784515,531,21
MGD,SPOTIFY,AT,2018,Top 200,Shawn Mendes,510,21,5,106.666667,5,131,2660258,510,22
MGD,SPOTIFY,AT,2018,Top 200,Felix Jaehn,487,8,21,91.25462,0,117,2716606,487,23
MGD,SPOTIFY,AT,2018,Top 200,Clean Bandit,478,6,1,74.964435,89,174,4018517,478,24
MGD,SPOTIFY,AT,2018,Top 200,Rita Ora,463,8,15,88.099352,0,156,2755037,463,25
MGD,SPOTIFY,AT,2019,Top 200,Capital Bra,2423,29,1,89.007016,222,764,23707422,2423,1
MGD,SPOTIFY,AT,2019,Top 200,Billie Eilish,1890,23,1,94.467196,163,577,17186004,1890,2
MGD,SPOTIFY,AT,2019,Top 200,Post Malone,1493,35,6,100.409243,27,433,12091941,1493,3
MGD,SPOTIFY,AT,2019,Top 200,MERO,1066,27,1,73.904315,173,477,13377857,1066,4
MGD,SPOTIFY,AT,2019,Top 200,"Bonez MC, RAF Camora",976,11,7,96.054303,26,353,7893020,976,5
MGD,SPOTIFY,AT,2019,Top 200,"Capital Bra, Samra",971,18,1,68.226571,157,482,13138175,971,6
MGD,SPOTIFY,AT,2019,Top 200,Kontra K,963,23,5,122.510903,22,154,6380387,963,7
MGD,SPOTIFY,AT,2019,Top 200,RAF Camora,926,25,1,89.436285,110,368,10471357,926,8
MGD,SPOTIFY,AT,2019,Top 200,Summer Cem,916,21,2,84.577511,72,342,9206817,916,9
MGD,SPOTIFY,AT,2019,Top 200,RIN,891,21,2,96.300786,41,214,7633332,891,10
MGD,SPOTIFY,AT,2019,Top 200,Apache 207,880,16,1,76.190909,232,367,12817449,880,11
MGD,SPOTIFY,AT,2019,Top 200,Ed Sheeran,880,23,2,72.567045,157,431,10364988,880,12
MGD,SPOTIFY,AT,2019,Top 200,Ariana Grande,864,22,3,95.702546,71,284,7533716,864,13
MGD,SPOTIFY,AT,2019,Top 200,Luciano,779,23,2,94.460847,37,216,6284113,779,14
MGD,SPOTIFY,AT,2019,Top 200,Bausa,667,11,15,106.025487,0,184,4977859,667,15
MGD,SPOTIFY,AT,2019,Top 200,Samra,650,9,1,85.490769,61,241,6399991,650,16
MGD,SPOTIFY,AT,2019,Top 200,Ava Max,648,3,2,87.169753,71,194,6066781,648,17
MGD,SPOTIFY,AT,2019,Top 200,Shindy,625,21,1,87.1536,67,240,6667674,625,18
MGD,SPOTIFY,AT,2019,Top 200,"Azet, Zuna",613,16,3,82.884176,56,231,5677049,613,19
MGD,SPOTIFY,AT,2019,Top 200,Queen,612,5,9,146.805556,1,19,3192100,612,20
MGD,SPOTIFY,AT,2019,Top 200,Loredana,601,12,3,81.532446,54,218,6040563,601,21
MGD,SPOTIFY,AT,2019,Top 200,Shirin David,591,17,2,86.612521,41,211,5647924,591,22
MGD,SPOTIFY,AT,2019,Top 200,Mathea,555,4,4,67.983784,36,256,5802456,555,23
MGD,SPOTIFY,AT,2019,Top 200,Fero47,542,9,3,77.946494,50,207,5502189,542,24
MGD,SPOTIFY,AT,2019,Top 200,Dardan,532,7,5,91.37406,7,150,4308868,532,25
MGD,SPOTIFY,AT,2020,Top 200,Apache 207,2053,25,1,78.468095,235,864,23157418,2053,1
MGD,SPOTIFY,AT,2020,Top 200,Juice WRLD,1366,32,8,92.636896,5,299,11186877,1366,2
MGD,SPOTIFY,AT,2020,Top 200,Pop Smoke,1143,18,5,89.91776,44,294,10026385,1143,3
MGD,SPOTIFY,AT,2020,Top 200,Billie Eilish,1130,11,2,104.686726,24,281,8997947,1130,4
MGD,SPOTIFY,AT,2020,Top 200,Bonez MC,1081,24,1,70.410731,149,505,13750168,1081,5
MGD,SPOTIFY,AT,2020,Top 200,Lewis Capaldi,1010,3,20,86.747525,0,255,8015456,1010,6
MGD,SPOTIFY,AT,2020,Top 200,Ava Max,1007,16,6,90.451837,37,313,8986070,1007,7
MGD,SPOTIFY,AT,2020,Top 200,Travis Scott,948,9,9,104.68038,2,118,6710655,948,8
MGD,SPOTIFY,AT,2020,Top 200,Samra,842,31,2,84.775534,81,316,8441432,842,9
MGD,SPOTIFY,AT,2020,Top 200,Tones And I,764,6,2,73.539267,115,323,8552897,764,10
MGD,SPOTIFY,AT,2020,Top 200,Ufo361,727,18,1,85.302613,66,255,7099614,727,11
MGD,SPOTIFY,AT,2020,Top 200,Dua Lipa,686,11,9,77.524781,8,283,6451183,686,12
MGD,SPOTIFY,AT,2020,Top 200,Luciano,652,30,1,93.082822,52,206,6134815,652,13
MGD,SPOTIFY,AT,2020,Top 200,Post Malone,595,5,11,125.134454,0,115,4012137,595,14
MGD,SPOTIFY,AT,2020,Top 200,Pashanim,592,7,2,99.206081,56,172,5470036,592,15
MGD,SPOTIFY,AT,2020,Top 200,RAF Camora,570,15,10,113.080702,1,77,3892522,570,16
MGD,SPOTIFY,AT,2020,Top 200,The Weeknd,557,18,1,45.475763,205,394,9615579,557,17
MGD,SPOTIFY,AT,2020,Top 200,Justin Bieber,547,21,4,67.632541,38,287,6267188,547,18
MGD,SPOTIFY,AT,2020,Top 200,"Samra, Capital Bra",544,7,1,99.681985,22,86,4176960,544,19
MGD,SPOTIFY,AT,2020,Top 200,Capital Bra,518,15,2,113.735521,16,113,4197964,518,20
MGD,SPOTIFY,AT,2020,Top 200,Harry Styles,507,4,3,79.597633,46,184,5327825,507,21
MGD,SPOTIFY,AT,2020,Top 200,Jerome,505,2,56,125.346535,0,0,3039715,505,22
MGD,SPOTIFY,AT,2020,Top 200,"KC Rebell, Summer Cem",476,20,2,83.861345,34,162,4760084,476,23
MGD,SPOTIFY,AT,2020,Top 200,Nea,458,2,20,86.906114,0,130,3825767,458,24
MGD,SPOTIFY,AT,2020,Top 200,RIN,457,6,3,125.870897,5,80,3044176,457,25
MGD,SPOTIFY,AT,2021,Top 200,Olivia Rodrigo,1361,15,1,74.86701,198,473,17439223,1361,1
MGD,SPOTIFY,AT,2021,Top 200,Juice WRLD,1102,26,6,127.04265,1,24,6788052,1102,2
MGD,SPOTIFY,AT,2021,Top 200,The Weeknd,1008,7,3,73.487103,66,427,10034796,1008,3
MGD,SPOTIFY,AT,2021,Top 200,Billie Eilish,939,27,3,111.341853,16,206,7151413,939,4
MGD,SPOTIFY,AT,2021,Top 200,Cro,876,33,1,120.083333,26,131,6419938,876,5
MGD,SPOTIFY,AT,2021,Top 200,Justin Bieber,834,26,1,81.318945,64,305,8702800,834,6
MGD,SPOTIFY,AT,2021,Top 200,Lil Nas X,807,13,1,51.172243,230,545,13383979,807,7
MGD,SPOTIFY,AT,2021,Top 200,Apache 207,804,17,2,87.552239,22,216,6685118,804,8
MGD,SPOTIFY,AT,2021,Top 200,Pop Smoke,782,23,17,124.290281,0,71,4745961,782,9
MGD,SPOTIFY,AT,2021,Top 200,Doja Cat,734,8,12,78.313351,0,293,6955267,734,10
MGD,SPOTIFY,AT,2021,Top 200,Måneskin,723,9,1,52.471646,225,433,13548885,723,11
MGD,SPOTIFY,AT,2021,Top 200,Ed Sheeran,702,22,1,57.434473,218,444,11844286,702,12
MGD,SPOTIFY,AT,2021,Top 200,Eminem,691,6,71,155.865412,0,0,3650875,691,13
MGD,SPOTIFY,AT,2021,Top 200,Dua Lipa,664,4,10,96.689759,2,158,5426903,664,14
MGD,SPOTIFY,AT,2021,Top 200,Pashanim,645,8,2,78.215504,74,235,8070617,645,15
MGD,SPOTIFY,AT,2021,Top 200,Luciano,615,22,2,75.130081,40,240,6254841,615,16
MGD,SPOTIFY,AT,2021,Top 200,The Kid LAROI,598,7,1,53.165552,236,339,11261948,598,17
MGD,SPOTIFY,AT,2021,Top 200,Lewis Capaldi,530,3,47,125.833962,0,4,3085176,530,18
MGD,SPOTIFY,AT,2021,Top 200,RAF Camora,511,25,1,71.984344,57,240,6690827,511,19
MGD,SPOTIFY,AT,2021,Top 200,OneRepublic,499,5,21,114.018036,0,120,3698698,499,20
MGD,SPOTIFY,AT,2021,Top 200,Nathan Evans,476,2,1,62.151261,116,241,6262100,476,21
MGD,SPOTIFY,AT,2021,Top 200,Tones And I,469,3,27,101.432836,0,54,3200793,469,22
MGD,SPOTIFY,AT,2021,Top 200,Ava Max,469,6,28,110.880597,0,82,3378827,469,23
MGD,SPOTIFY,AT,2021,Top 200,Shirin David,452,16,1,73.573009,48,203,4937015,452,24
MGD,SPOTIFY,AT,2021,Top 200,Drake,430,23,6,102.15814,5,108,3515404,430,25
MGD,SPOTIFY,AT,2022,Top 200,The Weeknd,265,22,25,95.739623,0,30,1894989,265,1
MGD,SPOTIFY,AT,2022,Top 200,Eminem,241,4,28,92.016598,0,41,1856141,241,2
MGD,SPOTIFY,AT,2022,Top 200,CRO,223,8,15,119.008969,0,4,1414913,223,3
MGD,SPOTIFY,AT,2022,Top 200,Ed Sheeran,221,6,3,61.932127,66,145,2898970,221,4
MGD,SPOTIFY,AT,2022,Top 200,Lil Nas X,216,3,4,31.490741,59,153,3149268,216,5
MGD,SPOTIFY,AT,2022,Top 200,OneRepublic,198,4,80,127.464646,0,0,1142789,198,6
MGD,SPOTIFY,AT,2022,Top 200,Pashanim,186,4,21,68.043011,0,144,1914620,186,7
MGD,SPOTIFY,AT,2022,Top 200,Labrinth,180,5,35,99.216667,0,18,1274901,180,8
MGD,SPOTIFY,AT,2022,Top 200,Olivia Rodrigo,169,3,20,85.431953,0,72,1437569,169,9
MGD,SPOTIFY,AT,2022,Top 200,The Neighbourhood,161,3,12,54.751553,0,126,1730517,161,10
MGD,SPOTIFY,AT,2022,Top 200,Doja Cat,153,3,52,114.555556,0,0,1001534,153,11
MGD,SPOTIFY,AT,2022,Top 200,Juice WRLD,145,6,19,147.868966,0,8,820926,145,12
MGD,SPOTIFY,AT,2022,Top 200,Måneskin,144,2,33,77.75,0,28,1111378,144,13
MGD,SPOTIFY,AT,2022,Top 200,Avicii,131,2,100,167.274809,0,0,666667,131,14
